user_id,resource_id,rating,completion,goals,level,timestamp
user_050,res_044,2,0.84,career machine_learning math,基础,2026-03-29T18:00:00
user_050,res_011,4,0.99,career machine_learning math,基础,2026-04-01T20:00:00
user_050,res_026,2,0.76,career machine_learning math,基础,2026-04-05T01:00:00
user_050,res_053,4,0.89,career machine_learning math,基础,2026-04-11T12:00:00
user_050,res_032,3,0.73,career machine_learning math,基础,2026-04-15T18:00:00
user_050,res_004,2,0.57,career machine_learning math,基础,2026-04-23T06:00:00
user_050,res_030,3,0.91,career machine_learning math,基础,2026-05-01T01:00:00
user_050,res_028,3,0.68,career machine_learning math,基础,2026-05-09T15:00:00
user_050,res_047,2,0.42,career machine_learning math,基础,2026-05-16T07:00:00
user_050,res_061,4,0.92,career machine_learning math,基础,2026-05-22T09:00:00
user_050,res_025,3,0.64,career machine_learning math,基础,2026-06-13T23:00:00
user_050,res_016,4,0.8,career machine_learning math,基础,2026-06-25T05:00:00
user_051,res_048,2,0.67,deep_learning machine_learning math,基础,2026-03-03T16:00:00
user_051,res_052,4,0.73,deep_learning machine_learning math,基础,2026-03-05T02:00:00
user_051,res_023,5,0.92,deep_learning machine_learning math,基础,2026-03-23T10:00:00
user_051,res_060,3,0.81,deep_learning machine_learning math,基础,2026-03-23T22:00:00
user_051,res_046,3,0.57,deep_learning machine_learning math,基础,2026-04-08T10:00:00
user_051,res_061,2,0.48,deep_learning machine_learning math,基础,2026-04-25T20:00:00
user_051,res_053,4,0.75,deep_learning machine_learning math,基础,2026-05-15T05:00:00
user_051,res_045,2,0.55,deep_learning machine_learning math,基础,2026-05-18T06:00:00
user_051,res_059,2,0.47,deep_learning machine_learning math,基础,2026-05-30T04:00:00
user_051,res_041,2,0.82,deep_learning machine_learning math,基础,2026-06-16T15:00:00
user_051,res_038,3,0.89,deep_learning machine_learning math,基础,2026-06-19T11:00:00
user_051,res_037,3,0.83,deep_learning machine_learning math,基础,2026-06-27T19:00:00
user_051,res_002,3,0.69,deep_learning machine_learning math,基础,2026-06-29T21:00:00
user_052,res_039,2,0.82,deep_learning linux math,实战,2026-03-10T10:00:00
user_052,res_012,2,0.81,deep_learning linux math,实战,2026-03-19T10:00:00
user_052,res_003,3,0.83,deep_learning linux math,实战,2026-03-21T14:00:00
user_052,res_017,5,1.0,deep_learning linux math,实战,2026-03-29T20:00:00
user_052,res_063,2,0.77,deep_learning linux math,实战,2026-04-07T00:00:00
user_052,res_047,4,0.75,deep_learning linux math,实战,2026-04-10T05:00:00
user_052,res_045,5,1.0,deep_learning linux math,实战,2026-04-12T14:00:00
user_052,res_050,5,0.98,deep_learning linux math,实战,2026-04-18T11:00:00
user_052,res_055,3,0.72,deep_learning linux math,实战,2026-04-23T05:00:00
user_052,res_059,3,0.57,deep_learning linux math,实战,2026-05-01T18:00:00
user_052,res_037,2,0.5,deep_learning linux math,实战,2026-05-28T02:00:00
user_052,res_026,3,0.87,deep_learning linux math,实战,2026-06-01T00:00:00
user_052,res_021,3,0.69,deep_learning linux math,实战,2026-06-02T02:00:00
user_052,res_001,3,0.94,deep_learning linux math,实战,2026-06-14T22:00:00
user_053,res_028,2,0.51,deep_learning machine_learning web_backend,实战,2026-03-07T12:00:00
user_053,res_039,3,0.8,deep_learning machine_learning web_backend,实战,2026-03-11T15:00:00
user_053,res_063,3,0.81,deep_learning machine_learning web_backend,实战,2026-03-12T20:00:00
user_053,res_011,4,0.86,deep_learning machine_learning web_backend,实战,2026-03-13T00:00:00
user_053,res_061,2,0.77,deep_learning machine_learning web_backend,实战,2026-03-20T01:00:00
user_053,res_064,2,0.6,deep_learning machine_learning web_backend,实战,2026-04-03T14:00:00
user_053,res_004,3,0.84,deep_learning machine_learning web_backend,实战,2026-04-03T21:00:00
user_053,res_007,3,0.63,deep_learning machine_learning web_backend,实战,2026-04-04T18:00:00
user_053,res_042,2,0.59,deep_learning machine_learning web_backend,实战,2026-04-07T21:00:00
user_053,res_057,3,0.66,deep_learning machine_learning web_backend,实战,2026-04-20T15:00:00
user_053,res_027,3,0.88,deep_learning machine_learning web_backend,实战,2026-04-23T17:00:00
user_053,res_014,3,0.68,deep_learning machine_learning web_backend,实战,2026-05-09T13:00:00
user_053,res_013,4,0.9,deep_learning machine_learning web_backend,实战,2026-05-10T01:00:00
user_053,res_045,3,0.93,deep_learning machine_learning web_backend,实战,2026-05-13T07:00:00
user_053,res_022,3,0.85,deep_learning machine_learning web_backend,实战,2026-05-25T03:00:00
user_053,res_060,3,0.61,deep_learning machine_learning web_backend,实战,2026-06-22T12:00:00
user_053,res_036,4,0.68,deep_learning machine_learning web_backend,实战,2026-06-24T22:00:00
user_054,res_016,2,0.7,math python web_backend,实战,2026-03-26T20:00:00
user_054,res_009,3,0.91,math python web_backend,实战,2026-04-03T12:00:00
user_054,res_029,2,0.55,math python web_backend,实战,2026-04-05T16:00:00
user_054,res_013,2,0.45,math python web_backend,实战,2026-04-06T17:00:00
user_054,res_061,2,0.67,math python web_backend,实战,2026-04-10T23:00:00
user_054,res_049,5,0.8,math python web_backend,实战,2026-04-19T17:00:00
user_054,res_011,2,0.63,math python web_backend,实战,2026-04-23T03:00:00
user_054,res_003,5,1.0,math python web_backend,实战,2026-04-30T01:00:00
user_054,res_014,2,0.47,math python web_backend,实战,2026-05-15T18:00:00
user_054,res_028,2,0.58,math python web_backend,实战,2026-05-19T19:00:00
user_054,res_012,2,0.79,math python web_backend,实战,2026-06-09T22:00:00
user_054,res_052,4,1.0,math python web_backend,实战,2026-06-27T03:00:00
user_055,res_048,2,0.78,math nlp python,进阶,2026-03-18T09:00:00
user_055,res_002,4,0.87,math nlp python,进阶,2026-03-18T16:00:00
user_055,res_024,3,0.75,math nlp python,进阶,2026-03-21T02:00:00
user_055,res_022,3,0.54,math nlp python,进阶,2026-03-25T06:00:00
user_055,res_051,4,0.95,math nlp python,进阶,2026-04-05T11:00:00
user_055,res_053,4,0.76,math nlp python,进阶,2026-04-28T01:00:00
user_055,res_055,5,0.87,math nlp python,进阶,2026-05-02T19:00:00
user_055,res_020,3,0.75,math nlp python,进阶,2026-05-21T03:00:00
user_055,res_059,2,0.59,math nlp python,进阶,2026-05-22T02:00:00
user_055,res_007,3,0.74,math nlp python,进阶,2026-05-29T21:00:00
user_055,res_031,4,0.84,math nlp python,进阶,2026-06-14T10:00:00
user_055,res_018,2,0.5,math nlp python,进阶,2026-06-14T13:00:00
user_055,res_058,3,0.86,math nlp python,进阶,2026-06-20T11:00:00
user_056,res_054,2,0.41,career machine_learning nlp,实战,2026-04-02T19:00:00
user_056,res_014,4,1.0,career machine_learning nlp,实战,2026-04-03T13:00:00
user_056,res_002,2,0.78,career machine_learning nlp,实战,2026-04-03T20:00:00
user_056,res_045,3,0.82,career machine_learning nlp,实战,2026-04-04T20:00:00
user_056,res_006,2,0.67,career machine_learning nlp,实战,2026-04-06T09:00:00
user_056,res_025,5,1.0,career machine_learning nlp,实战,2026-04-08T06:00:00
user_056,res_048,3,0.62,career machine_learning nlp,实战,2026-04-08T21:00:00
user_056,res_019,3,0.74,career machine_learning nlp,实战,2026-04-13T08:00:00
user_056,res_061,4,0.92,career machine_learning nlp,实战,2026-05-14T03:00:00
user_056,res_015,4,0.97,career machine_learning nlp,实战,2026-05-14T22:00:00
user_056,res_062,5,1.0,career machine_learning nlp,实战,2026-05-16T12:00:00
user_056,res_011,3,0.92,career machine_learning nlp,实战,2026-05-22T05:00:00
user_056,res_058,4,0.78,career machine_learning nlp,实战,2026-05-30T20:00:00
user_056,res_037,3,0.82,career machine_learning nlp,实战,2026-06-01T00:00:00
user_056,res_023,2,0.42,career machine_learning nlp,实战,2026-06-08T21:00:00
user_056,res_064,3,0.96,career machine_learning nlp,实战,2026-06-16T11:00:00
user_056,res_017,2,0.8,career machine_learning nlp,实战,2026-06-18T11:00:00
user_056,res_004,2,0.74,career machine_learning nlp,实战,2026-06-24T01:00:00
user_057,res_033,2,0.61,deep_learning linux nlp,实战,2026-03-16T15:00:00
user_057,res_054,2,0.78,deep_learning linux nlp,实战,2026-03-18T06:00:00
user_057,res_012,2,0.68,deep_learning linux nlp,实战,2026-03-23T10:00:00
user_057,res_036,2,0.78,deep_learning linux nlp,实战,2026-03-24T02:00:00
user_057,res_011,3,0.69,deep_learning linux nlp,实战,2026-04-08T13:00:00
user_057,res_023,4,1.0,deep_learning linux nlp,实战,2026-04-17T08:00:00
user_057,res_055,2,0.79,deep_learning linux nlp,实战,2026-05-04T03:00:00
user_057,res_020,3,0.8,deep_learning linux nlp,实战,2026-05-14T19:00:00
user_057,res_064,3,0.92,deep_learning linux nlp,实战,2026-05-23T02:00:00
user_057,res_061,2,0.61,deep_learning linux nlp,实战,2026-06-03T08:00:00
user_057,res_043,4,0.75,deep_learning linux nlp,实战,2026-06-20T09:00:00
user_057,res_062,3,0.95,deep_learning linux nlp,实战,2026-06-23T14:00:00
user_057,res_059,3,0.77,deep_learning linux nlp,实战,2026-06-25T05:00:00
user_058,res_028,3,0.63,career nlp python,进阶,2026-03-17T06:00:00
user_058,res_006,4,0.95,career nlp python,进阶,2026-03-18T10:00:00
user_058,res_041,3,0.78,career nlp python,进阶,2026-03-22T03:00:00
user_058,res_062,3,0.88,career nlp python,进阶,2026-04-08T09:00:00
user_058,res_032,3,0.83,career nlp python,进阶,2026-04-14T09:00:00
user_058,res_022,3,0.71,career nlp python,进阶,2026-05-01T12:00:00
user_058,res_050,2,0.63,career nlp python,进阶,2026-05-07T10:00:00
user_058,res_051,2,0.57,career nlp python,进阶,2026-05-15T09:00:00
user_058,res_011,2,0.7,career nlp python,进阶,2026-05-20T23:00:00
user_058,res_037,2,0.64,career nlp python,进阶,2026-06-02T11:00:00
user_058,res_009,3,0.74,career nlp python,进阶,2026-06-05T06:00:00
user_058,res_049,3,0.91,career nlp python,进阶,2026-06-05T16:00:00
user_058,res_040,2,0.8,career nlp python,进阶,2026-06-12T12:00:00
user_059,res_054,3,0.54,career linux math,基础,2026-03-12T03:00:00
user_059,res_035,2,0.59,career linux math,基础,2026-03-13T21:00:00
user_059,res_002,3,0.82,career linux math,基础,2026-03-20T02:00:00
user_059,res_033,2,0.46,career linux math,基础,2026-04-02T15:00:00
user_059,res_043,4,1.0,career linux math,基础,2026-04-15T22:00:00
user_059,res_027,3,0.9,career linux math,基础,2026-04-16T21:00:00
user_059,res_045,4,0.93,career linux math,基础,2026-04-28T09:00:00
user_059,res_042,4,0.95,career linux math,基础,2026-05-01T10:00:00
user_059,res_004,3,0.92,career linux math,基础,2026-05-05T23:00:00
user_059,res_007,2,0.48,career linux math,基础,2026-05-10T15:00:00
user_059,res_050,4,0.74,career linux math,基础,2026-05-27T20:00:00
user_059,res_040,3,0.8,career linux math,基础,2026-05-29T04:00:00
user_059,res_058,5,0.8,career linux math,基础,2026-06-01T03:00:00
user_059,res_060,4,0.91,career linux math,基础,2026-06-08T08:00:00
user_059,res_039,3,0.65,career linux math,基础,2026-06-09T03:00:00
user_059,res_008,2,0.43,career linux math,基础,2026-06-13T05:00:00
user_060,res_029,4,0.83,career linux nlp,基础,2026-03-06T02:00:00
user_060,res_009,3,0.87,career linux nlp,基础,2026-03-15T04:00:00
user_060,res_006,2,0.73,career linux nlp,基础,2026-04-17T10:00:00
user_060,res_011,3,0.61,career linux nlp,基础,2026-04-18T11:00:00
user_060,res_001,2,0.58,career linux nlp,基础,2026-04-28T08:00:00
user_060,res_055,3,0.83,career linux nlp,基础,2026-05-01T13:00:00
user_060,res_042,3,0.92,career linux nlp,基础,2026-05-01T18:00:00
user_060,res_040,2,0.55,career linux nlp,基础,2026-05-30T21:00:00
user_060,res_022,2,0.78,career linux nlp,基础,2026-06-21T23:00:00
user_060,res_023,3,0.59,career linux nlp,基础,2026-06-26T15:00:00
user_060,res_043,4,0.68,career linux nlp,基础,2026-06-29T05:00:00
user_061,res_040,2,0.6,deep_learning linux nlp,实战,2026-03-13T21:00:00
user_061,res_031,4,0.84,deep_learning linux nlp,实战,2026-03-16T15:00:00
user_061,res_055,3,0.55,deep_learning linux nlp,实战,2026-03-22T15:00:00
user_061,res_043,5,0.79,deep_learning linux nlp,实战,2026-03-29T17:00:00
user_061,res_047,4,0.82,deep_learning linux nlp,实战,2026-03-31T02:00:00
user_061,res_028,4,0.86,deep_learning linux nlp,实战,2026-03-31T10:00:00
user_061,res_010,3,0.89,deep_learning linux nlp,实战,2026-04-12T17:00:00
user_061,res_023,4,0.66,deep_learning linux nlp,实战,2026-04-21T13:00:00
user_061,res_016,3,0.87,deep_learning linux nlp,实战,2026-04-27T02:00:00
user_061,res_013,2,0.61,deep_learning linux nlp,实战,2026-05-03T05:00:00
user_061,res_001,3,0.66,deep_learning linux nlp,实战,2026-05-06T11:00:00
user_061,res_044,5,1.0,deep_learning linux nlp,实战,2026-05-21T09:00:00
user_061,res_042,4,0.89,deep_learning linux nlp,实战,2026-05-23T21:00:00
user_061,res_036,3,0.79,deep_learning linux nlp,实战,2026-05-31T21:00:00
user_061,res_011,2,0.72,deep_learning linux nlp,实战,2026-06-01T13:00:00
user_061,res_025,4,0.8,deep_learning linux nlp,实战,2026-06-14T01:00:00
user_061,res_062,2,0.65,deep_learning linux nlp,实战,2026-06-14T02:00:00
user_061,res_004,2,0.56,deep_learning linux nlp,实战,2026-06-15T20:00:00
user_062,res_055,3,0.94,deep_learning machine_learning web_backend,基础,2026-03-18T15:00:00
user_062,res_022,4,0.97,deep_learning machine_learning web_backend,基础,2026-04-08T22:00:00
user_062,res_013,5,0.89,deep_learning machine_learning web_backend,基础,2026-04-13T09:00:00
user_062,res_046,3,0.59,deep_learning machine_learning web_backend,基础,2026-04-22T19:00:00
user_062,res_060,2,0.74,deep_learning machine_learning web_backend,基础,2026-04-27T14:00:00
user_062,res_014,5,0.98,deep_learning machine_learning web_backend,基础,2026-05-05T05:00:00
user_062,res_026,2,0.73,deep_learning machine_learning web_backend,基础,2026-05-10T13:00:00
user_062,res_053,2,0.69,deep_learning machine_learning web_backend,基础,2026-05-17T10:00:00
user_062,res_051,3,0.7,deep_learning machine_learning web_backend,基础,2026-05-17T22:00:00
user_062,res_049,2,0.5,deep_learning machine_learning web_backend,基础,2026-05-19T22:00:00
user_062,res_007,2,0.54,deep_learning machine_learning web_backend,基础,2026-06-03T17:00:00
user_062,res_030,3,0.6,deep_learning machine_learning web_backend,基础,2026-06-13T04:00:00
user_062,res_016,4,1.0,deep_learning machine_learning web_backend,基础,2026-06-16T21:00:00
user_063,res_035,5,0.95,deep_learning linux web_backend,实战,2026-03-02T16:00:00
user_063,res_045,4,0.81,deep_learning linux web_backend,实战,2026-03-07T21:00:00
user_063,res_008,2,0.76,deep_learning linux web_backend,实战,2026-03-14T19:00:00
user_063,res_021,4,0.94,deep_learning linux web_backend,实战,2026-03-19T01:00:00
user_063,res_064,3,0.77,deep_learning linux web_backend,实战,2026-03-31T16:00:00
user_063,res_036,5,1.0,deep_learning linux web_backend,实战,2026-04-06T22:00:00
user_063,res_031,3,0.93,deep_learning linux web_backend,实战,2026-04-19T13:00:00
user_063,res_033,4,1.0,deep_learning linux web_backend,实战,2026-05-08T09:00:00
user_063,res_023,4,1.0,deep_learning linux web_backend,实战,2026-05-30T13:00:00
user_063,res_046,4,0.78,deep_learning linux web_backend,实战,2026-06-05T17:00:00
user_063,res_041,4,0.76,deep_learning linux web_backend,实战,2026-06-09T05:00:00
user_063,res_049,3,0.85,deep_learning linux web_backend,实战,2026-06-19T07:00:00
user_064,res_050,3,0.58,linux python web_backend,基础,2026-03-06T13:00:00
user_064,res_062,2,0.52,linux python web_backend,基础,2026-03-21T18:00:00
user_064,res_056,2,0.7,linux python web_backend,基础,2026-03-24T05:00:00
user_064,res_024,3,0.67,linux python web_backend,基础,2026-04-07T06:00:00
user_064,res_040,5,1.0,linux python web_backend,基础,2026-04-07T14:00:00
user_064,res_060,3,0.53,linux python web_backend,基础,2026-04-29T22:00:00
user_064,res_046,4,1.0,linux python web_backend,基础,2026-05-06T02:00:00
user_064,res_057,3,0.6,linux python web_backend,基础,2026-05-09T17:00:00
user_064,res_026,3,0.77,linux python web_backend,基础,2026-05-17T06:00:00
user_064,res_054,2,0.74,linux python web_backend,基础,2026-05-20T19:00:00
user_064,res_041,4,0.68,linux python web_backend,基础,2026-05-30T10:00:00
user_064,res_015,3,0.66,linux python web_backend,基础,2026-06-10T18:00:00
user_064,res_042,4,0.8,linux python web_backend,基础,2026-06-22T06:00:00
user_064,res_029,3,0.55,linux python web_backend,基础,2026-06-27T10:00:00
user_065,res_029,2,0.72,career linux web_backend,基础,2026-03-04T16:00:00
user_065,res_042,3,0.75,career linux web_backend,基础,2026-03-13T05:00:00
user_065,res_062,4,0.83,career linux web_backend,基础,2026-03-14T06:00:00
user_065,res_045,4,0.99,career linux web_backend,基础,2026-03-15T12:00:00
user_065,res_021,2,0.61,career linux web_backend,基础,2026-04-12T01:00:00
user_065,res_040,5,1.0,career linux web_backend,基础,2026-05-08T00:00:00
user_065,res_059,4,0.74,career linux web_backend,基础,2026-05-20T06:00:00
user_065,res_003,2,0.71,career linux web_backend,基础,2026-06-03T13:00:00
user_065,res_044,4,1.0,career linux web_backend,基础,2026-06-04T21:00:00
user_065,res_016,3,0.69,career linux web_backend,基础,2026-06-11T16:00:00
user_065,res_058,4,0.67,career linux web_backend,基础,2026-06-23T20:00:00
user_066,res_010,4,0.7,machine_learning math python,基础,2026-03-01T20:00:00
user_066,res_041,3,0.94,machine_learning math python,基础,2026-03-02T17:00:00
user_066,res_026,3,0.59,machine_learning math python,基础,2026-03-06T00:00:00
user_066,res_015,4,0.99,machine_learning math python,基础,2026-04-08T19:00:00
user_066,res_025,2,0.68,machine_learning math python,基础,2026-04-08T21:00:00
user_066,res_053,3,0.89,machine_learning math python,基础,2026-04-15T16:00:00
user_066,res_027,2,0.47,machine_learning math python,基础,2026-04-20T17:00:00
user_066,res_059,2,0.74,machine_learning math python,基础,2026-04-26T12:00:00
user_066,res_017,2,0.69,machine_learning math python,基础,2026-04-30T05:00:00
user_066,res_028,2,0.58,machine_learning math python,基础,2026-05-10T02:00:00
user_066,res_002,4,0.83,machine_learning math python,基础,2026-05-22T16:00:00
user_066,res_037,3,0.56,machine_learning math python,基础,2026-06-04T18:00:00
user_066,res_029,3,0.95,machine_learning math python,基础,2026-06-19T23:00:00
user_066,res_021,3,0.85,machine_learning math python,基础,2026-06-24T23:00:00
user_067,res_054,3,0.56,deep_learning machine_learning math,基础,2026-03-03T16:00:00
user_067,res_012,4,0.93,deep_learning machine_learning math,基础,2026-03-13T09:00:00
user_067,res_036,3,0.74,deep_learning machine_learning math,基础,2026-03-14T05:00:00
user_067,res_025,2,0.7,deep_learning machine_learning math,基础,2026-04-02T03:00:00
user_067,res_030,3,0.57,deep_learning machine_learning math,基础,2026-04-05T04:00:00
user_067,res_052,4,0.92,deep_learning machine_learning math,基础,2026-04-09T22:00:00
user_067,res_055,4,0.72,deep_learning machine_learning math,基础,2026-04-10T07:00:00
user_067,res_043,2,0.8,deep_learning machine_learning math,基础,2026-04-10T15:00:00
user_067,res_008,2,0.66,deep_learning machine_learning math,基础,2026-04-12T11:00:00
user_067,res_037,2,0.65,deep_learning machine_learning math,基础,2026-04-16T10:00:00
user_067,res_049,4,0.86,deep_learning machine_learning math,基础,2026-04-27T11:00:00
user_067,res_004,3,0.84,deep_learning machine_learning math,基础,2026-05-22T13:00:00
user_067,res_058,2,0.56,deep_learning machine_learning math,基础,2026-05-26T23:00:00
user_067,res_042,3,0.61,deep_learning machine_learning math,基础,2026-06-02T20:00:00
user_068,res_050,4,0.93,math python web_backend,实战,2026-03-14T22:00:00
user_068,res_036,5,1.0,math python web_backend,实战,2026-03-18T14:00:00
user_068,res_024,2,0.64,math python web_backend,实战,2026-03-23T12:00:00
user_068,res_063,2,0.52,math python web_backend,实战,2026-03-30T01:00:00
user_068,res_010,3,0.8,math python web_backend,实战,2026-04-05T23:00:00
user_068,res_028,3,0.66,math python web_backend,实战,2026-04-29T16:00:00
user_068,res_059,3,0.7,math python web_backend,实战,2026-05-04T00:00:00
user_068,res_017,2,0.65,math python web_backend,实战,2026-05-12T21:00:00
user_068,res_026,3,0.69,math python web_backend,实战,2026-05-23T02:00:00
user_068,res_035,5,0.83,math python web_backend,实战,2026-06-02T15:00:00
user_068,res_058,3,0.55,math python web_backend,实战,2026-06-06T15:00:00
user_068,res_031,3,0.75,math python web_backend,实战,2026-06-10T11:00:00
user_068,res_003,5,1.0,math python web_backend,实战,2026-06-12T19:00:00
user_068,res_038,4,0.8,math python web_backend,实战,2026-06-20T11:00:00
user_068,res_042,2,0.8,math python web_backend,实战,2026-06-21T01:00:00
user_068,res_015,2,0.57,math python web_backend,实战,2026-06-25T07:00:00
user_069,res_029,4,0.83,career math nlp,实战,2026-04-12T23:00:00
user_069,res_015,2,0.69,career math nlp,实战,2026-04-22T00:00:00
user_069,res_011,2,0.7,career math nlp,实战,2026-05-01T06:00:00
user_069,res_064,4,0.82,career math nlp,实战,2026-05-12T20:00:00
user_069,res_005,2,0.46,career math nlp,实战,2026-05-15T05:00:00
user_069,res_010,3,0.62,career math nlp,实战,2026-05-17T15:00:00
user_069,res_014,2,0.72,career math nlp,实战,2026-05-24T09:00:00
user_069,res_018,2,0.57,career math nlp,实战,2026-05-31T03:00:00
user_069,res_033,2,0.63,career math nlp,实战,2026-06-23T18:00:00
user_069,res_042,2,0.48,career math nlp,实战,2026-06-27T05:00:00
user_070,res_024,2,0.57,career machine_learning math,进阶,2026-03-17T03:00:00
user_070,res_044,3,0.75,career machine_learning math,进阶,2026-04-17T01:00:00
user_070,res_039,3,0.89,career machine_learning math,进阶,2026-05-13T03:00:00
user_070,res_030,3,0.69,career machine_learning math,进阶,2026-05-15T23:00:00
user_070,res_033,2,0.8,career machine_learning math,进阶,2026-05-16T01:00:00
user_070,res_043,3,0.89,career machine_learning math,进阶,2026-05-17T03:00:00
user_070,res_017,3,0.76,career machine_learning math,进阶,2026-06-05T03:00:00
user_070,res_038,3,0.64,career machine_learning math,进阶,2026-06-07T07:00:00
user_070,res_011,4,0.93,career machine_learning math,进阶,2026-06-24T19:00:00
user_070,res_040,2,0.63,career machine_learning math,进阶,2026-06-25T16:00:00
user_070,res_022,3,0.71,career machine_learning math,进阶,2026-06-29T15:00:00
user_070,res_047,3,0.53,career machine_learning math,进阶,2026-06-29T21:00:00
user_071,res_042,2,0.44,deep_learning machine_learning web_backend,实战,2026-03-05T23:00:00
user_071,res_025,3,0.72,deep_learning machine_learning web_backend,实战,2026-03-09T08:00:00
user_071,res_033,4,0.83,deep_learning machine_learning web_backend,实战,2026-03-14T04:00:00
user_071,res_058,2,0.45,deep_learning machine_learning web_backend,实战,2026-03-19T15:00:00
user_071,res_013,4,0.9,deep_learning machine_learning web_backend,实战,2026-04-03T17:00:00
user_071,res_001,3,0.69,deep_learning machine_learning web_backend,实战,2026-04-05T21:00:00
user_071,res_051,2,0.54,deep_learning machine_learning web_backend,实战,2026-04-14T22:00:00
user_071,res_056,3,0.55,deep_learning machine_learning web_backend,实战,2026-04-19T20:00:00
user_071,res_034,4,0.69,deep_learning machine_learning web_backend,实战,2026-05-05T12:00:00
user_071,res_046,2,0.5,deep_learning machine_learning web_backend,实战,2026-05-10T17:00:00
user_071,res_048,3,0.69,deep_learning machine_learning web_backend,实战,2026-05-11T15:00:00
user_071,res_045,3,0.84,deep_learning machine_learning web_backend,实战,2026-05-16T01:00:00
user_071,res_014,4,1.0,deep_learning machine_learning web_backend,实战,2026-05-18T20:00:00
user_071,res_008,3,0.87,deep_learning machine_learning web_backend,实战,2026-05-18T22:00:00
user_071,res_037,4,0.75,deep_learning machine_learning web_backend,实战,2026-06-09T22:00:00
user_071,res_062,3,0.59,deep_learning machine_learning web_backend,实战,2026-06-19T21:00:00
user_072,res_052,2,0.73,deep_learning linux nlp,进阶,2026-03-09T02:00:00
user_072,res_026,4,0.87,deep_learning linux nlp,进阶,2026-03-30T19:00:00
user_072,res_055,2,0.43,deep_learning linux nlp,进阶,2026-03-31T20:00:00
user_072,res_019,4,1.0,deep_learning linux nlp,进阶,2026-04-05T07:00:00
user_072,res_043,3,0.6,deep_learning linux nlp,进阶,2026-04-05T12:00:00
user_072,res_051,2,0.44,deep_learning linux nlp,进阶,2026-04-07T10:00:00
user_072,res_003,2,0.52,deep_learning linux nlp,进阶,2026-04-22T16:00:00
user_072,res_034,2,0.72,deep_learning linux nlp,进阶,2026-05-11T18:00:00
user_072,res_060,2,0.58,deep_learning linux nlp,进阶,2026-05-15T06:00:00
user_072,res_013,2,0.49,deep_learning linux nlp,进阶,2026-06-28T12:00:00
user_073,res_029,3,0.75,machine_learning math web_backend,进阶,2026-03-02T22:00:00
user_073,res_044,3,0.76,machine_learning math web_backend,进阶,2026-03-06T15:00:00
user_073,res_037,4,1.0,machine_learning math web_backend,进阶,2026-03-10T17:00:00
user_073,res_025,3,0.64,machine_learning math web_backend,进阶,2026-03-12T12:00:00
user_073,res_058,2,0.74,machine_learning math web_backend,进阶,2026-03-16T02:00:00
user_073,res_049,3,0.63,machine_learning math web_backend,进阶,2026-04-03T06:00:00
user_073,res_045,3,0.63,machine_learning math web_backend,进阶,2026-04-10T13:00:00
user_073,res_031,3,0.73,machine_learning math web_backend,进阶,2026-04-15T06:00:00
user_073,res_059,2,0.75,machine_learning math web_backend,进阶,2026-05-01T17:00:00
user_073,res_002,2,0.51,machine_learning math web_backend,进阶,2026-05-13T04:00:00
user_073,res_030,3,0.82,machine_learning math web_backend,进阶,2026-05-18T00:00:00
user_073,res_016,4,0.73,machine_learning math web_backend,进阶,2026-06-03T06:00:00
user_073,res_050,4,0.77,machine_learning math web_backend,进阶,2026-06-04T21:00:00
user_073,res_038,5,0.98,machine_learning math web_backend,进阶,2026-06-06T16:00:00
user_073,res_033,4,0.81,machine_learning math web_backend,进阶,2026-06-09T07:00:00
user_073,res_022,2,0.77,machine_learning math web_backend,进阶,2026-06-16T19:00:00
user_073,res_008,2,0.56,machine_learning math web_backend,进阶,2026-06-19T21:00:00
user_073,res_053,4,0.79,machine_learning math web_backend,进阶,2026-06-23T18:00:00
user_074,res_063,3,0.83,deep_learning nlp python,实战,2026-03-08T06:00:00
user_074,res_044,3,0.9,deep_learning nlp python,实战,2026-03-26T04:00:00
user_074,res_017,4,1.0,deep_learning nlp python,实战,2026-04-02T11:00:00
user_074,res_061,2,0.45,deep_learning nlp python,实战,2026-04-04T07:00:00
user_074,res_059,2,0.82,deep_learning nlp python,实战,2026-04-13T11:00:00
user_074,res_040,2,0.55,deep_learning nlp python,实战,2026-04-16T11:00:00
user_074,res_045,3,0.69,deep_learning nlp python,实战,2026-04-21T08:00:00
user_074,res_021,3,0.71,deep_learning nlp python,实战,2026-04-23T22:00:00
user_074,res_014,3,0.85,deep_learning nlp python,实战,2026-04-30T00:00:00
user_074,res_016,3,0.82,deep_learning nlp python,实战,2026-05-02T23:00:00
user_074,res_007,4,0.89,deep_learning nlp python,实战,2026-05-12T01:00:00
user_074,res_036,3,0.62,deep_learning nlp python,实战,2026-05-13T20:00:00
user_074,res_001,4,0.9,deep_learning nlp python,实战,2026-05-13T21:00:00
user_074,res_024,4,0.85,deep_learning nlp python,实战,2026-05-20T03:00:00
user_074,res_051,3,0.61,deep_learning nlp python,实战,2026-06-08T09:00:00
user_074,res_038,2,0.72,deep_learning nlp python,实战,2026-06-09T15:00:00
user_074,res_012,2,0.46,deep_learning nlp python,实战,2026-06-20T21:00:00
user_074,res_025,4,0.86,deep_learning nlp python,实战,2026-06-23T20:00:00
user_075,res_022,3,0.73,career nlp python,实战,2026-03-07T00:00:00
user_075,res_027,4,0.88,career nlp python,实战,2026-03-11T03:00:00
